Pallet,num_packages,earliest_arrival,packages,linehaul
50,44,191.62045501892655,"[('PKG002736', 'TLMD', '1'), ('PKG002737', 'FDEG', 'FDEG'), ('PKG002738', 'USPS', 'USPS'), ('PKG002739', 'FDEG', 'FDEG'), ('PKG002740', 'USPS', 'USPS'), ('PKG002741', 'USPS', 'USPS'), ('PKG002742', 'USPS', 'USPS'), ('PKG002743', 'FDEG', 'FDEG'), ('PKG002744', 'USPS', 'USPS'), ('PKG002745', 'USPS', 'USPS'), ('PKG002746', 'USPS', 'USPS'), ('PKG002747', 'TLMD', '1'), ('PKG002748', 'UPSN', 'UPSN'), ('PKG002749', 'TLMD', '1'), ('PKG002750', 'FDEG', 'FDEG'), ('PKG002751', 'TLMD', '1'), ('PKG002752', 'TLMD', '1'), ('PKG002753', 'USPS', 'USPS'), ('PKG002754', 'FDEG', 'FDEG'), ('PKG002755', 'USPS', 'USPS'), ('PKG002756', 'TLMD', '1'), ('PKG002757', 'FDEG', 'FDEG'), ('PKG002758', 'FDEG', 'FDEG'), ('PKG002759', 'TLMD', '3AB'), ('PKG002760', 'USPS', 'USPS'), ('PKG002761', 'TLMD', '2'), ('PKG002762', 'TLMD', '2'), ('PKG002763', 'USPS', 'USPS'), ('PKG002764', 'USPS', 'USPS'), ('PKG002765', 'UPSN', 'UPSN'), ('PKG002766', 'TLMD', '2'), ('PKG002767', 'TLMD', '1'), ('PKG002768', 'UPSN', 'UPSN'), ('PKG002769', 'TLMD', '2'), ('PKG002770', 'USPS', 'USPS'), ('PKG002771', 'TLMD', '2'), ('PKG002772', 'USPS', 'USPS'), ('PKG002773', 'TLMD', '1'), ('PKG002774', 'TLMD', '1'), ('PKG002775', 'TLMD', '2'), ('PKG002776', 'USPS', 'USPS'), ('PKG002777', 'USPS', 'USPS'), ('PKG002778', 'UPSN', 'UPSN'), ('PKG002779', 'TLMD', '2')]",B
51,50,217.95743637981047,"[('PKG002780', 'TLMD', '2'), ('PKG002781', 'TLMD', '1'), ('PKG002782', 'TLMD', '1'), ('PKG002783', 'TLMD', '1'), ('PKG002784', 'UPSN', 'UPSN'), ('PKG002785', 'FDEG', 'FDEG'), ('PKG002786', 'USPS', 'USPS'), ('PKG002787', 'TLMD', '1'), ('PKG002788', 'USPS', 'USPS'), ('PKG002789', 'USPS', 'USPS'), ('PKG002790', 'FDEG', 'FDEG'), ('PKG002791', 'TLMD', '2'), ('PKG002792', 'TLMD', '1'), ('PKG002793', 'USPS', 'USPS'), ('PKG002794', 'TLMD', '1'), ('PKG002795', 'USPS', 'USPS'), ('PKG002796', 'TLMD', '2'), ('PKG002797', 'TLMD', '1'), ('PKG002798', 'TLMD', '1'), ('PKG002799', 'TLMD', '2'), ('PKG002800', 'UPSN', 'UPSN'), ('PKG002801', 'TLMD', '1'), ('PKG002802', 'USPS', 'USPS'), ('PKG002803', 'TLMD', '2'), ('PKG002804', 'TLMD', '2'), ('PKG002805', 'TLMD', '2'), ('PKG002806', 'FDEG', 'FDEG'), ('PKG002807', 'TLMD', '1'), ('PKG002808', 'UPSN', 'UPSN'), ('PKG002809', 'FDEG', 'FDEG'), ('PKG002810', 'USPS', 'USPS'), ('PKG002811', 'FDEG', 'FDEG'), ('PKG002812', 'USPS', 'USPS'), ('PKG002813', 'UPSN', 'UPSN'), ('PKG002814', 'TLMD', '1'), ('PKG002815', 'USPS', 'USPS'), ('PKG002816', 'TLMD', '3AB'), ('PKG002817', 'TLMD', '1'), ('PKG002818', 'USPS', 'USPS'), ('PKG002819', 'TLMD', '2'), ('PKG002820', 'TLMD', '3AB'), ('PKG002821', 'UPSN', 'UPSN'), ('PKG002822', 'TLMD', '1'), ('PKG002823', 'TLMD', '1'), ('PKG002824', 'FDE', 'FDE'), ('PKG002825', 'USPS', 'USPS'), ('PKG002826', 'TLMD', '1'), ('PKG002827', 'TLMD', '2'), ('PKG002828', 'TLMD', '1'), ('PKG002829', 'USPS', 'USPS')]",B
52,52,217.95743637981047,"[('PKG002830', 'TLMD', '2'), ('PKG002831', 'USPS', 'USPS'), ('PKG002832', 'USPS', 'USPS'), ('PKG002833', 'TLMD', '2'), ('PKG002834', 'TLMD', '3AB'), ('PKG002835', 'UPSN', 'UPSN'), ('PKG002836', 'TLMD', '1'), ('PKG002837', 'FDEG', 'FDEG'), ('PKG002838', 'UPSN', 'UPSN'), ('PKG002839', 'TLMD', '1'), ('PKG002840', 'USPS', 'USPS'), ('PKG002841', 'TLMD', '1'), ('PKG002842', 'TLMD', '1'), ('PKG002843', 'TLMD', '2'), ('PKG002844', 'USPS', 'USPS'), ('PKG002845', 'UPSN', 'UPSN'), ('PKG002846', 'UPSN', 'UPSN'), ('PKG002847', 'UPSN', 'UPSN'), ('PKG002848', 'UPSN', 'UPSN'), ('PKG002849', 'TLMD', '2'), ('PKG002850', 'USPS', 'USPS'), ('PKG002851', 'TLMD', '1'), ('PKG002852', 'TLMD', '1'), ('PKG002853', 'UPSN', 'UPSN'), ('PKG002854', 'TLMD', '1'), ('PKG002855', 'USPS', 'USPS'), ('PKG002856', 'TLMD', '3AB'), ('PKG002857', 'FDEG', 'FDEG'), ('PKG002858', 'TLMD', '2'), ('PKG002859', 'USPS', 'USPS'), ('PKG002860', 'USPS', 'USPS'), ('PKG002861', 'TLMD', '2'), ('PKG002862', 'UPSN', 'UPSN'), ('PKG002863', 'TLMD', '2'), ('PKG002864', 'TLMD', '1'), ('PKG002865', 'TLMD', '2'), ('PKG002866', 'TLMD', '1'), ('PKG002867', 'USPS', 'USPS'), ('PKG002868', 'UPSN', 'UPSN'), ('PKG002869', 'TLMD', '2'), ('PKG002870', 'TLMD', '1'), ('PKG002871', 'TLMD', '1'), ('PKG002872', 'TLMD', '2'), ('PKG002873', 'TLMD', '3AB'), ('PKG002874', 'USPS', 'USPS'), ('PKG002875', 'USPS', 'USPS'), ('PKG002876', 'UPSN', 'UPSN'), ('PKG002877', 'TLMD', '1'), ('PKG002878', 'FDEG', 'FDEG'), ('PKG002879', 'UPSN', 'UPSN'), ('PKG002880', 'UPSN', 'UPSN'), ('PKG002881', 'TLMD', '2')]",B
53,49,217.95743637981047,"[('PKG002882', 'TLMD', '1'), ('PKG002883', 'TLMD', '1'), ('PKG002884', 'USPS', 'USPS'), ('PKG002885', 'TLMD', '1'), ('PKG002886', 'FDEG', 'FDEG'), ('PKG002887', 'TLMD', '1'), ('PKG002888', 'FDEG', 'FDEG'), ('PKG002889', 'TLMD', '1'), ('PKG002890', 'TLMD', '2'), ('PKG002891', 'TLMD', '2'), ('PKG002892', 'UPSN', 'UPSN'), ('PKG002893', 'USPS', 'USPS'), ('PKG002894', 'USPS', 'USPS'), ('PKG002895', 'USPS', 'USPS'), ('PKG002896', 'TLMD', '1'), ('PKG002897', 'TLMD', '3AB'), ('PKG002898', 'USPS', 'USPS'), ('PKG002899', 'UPSN', 'UPSN'), ('PKG002900', 'TLMD', '2'), ('PKG002901', 'TLMD', '1'), ('PKG002902', 'USPS', 'USPS'), ('PKG002903', 'UPSN', 'UPSN'), ('PKG002904', 'TLMD', '1'), ('PKG002905', 'UPSN', 'UPSN'), ('PKG002906', 'USPS', 'USPS'), ('PKG002907', 'TLMD', '1'), ('PKG002908', 'UPSN', 'UPSN'), ('PKG002909', 'TLMD', '2'), ('PKG002910', 'TLMD', '2'), ('PKG002911', 'USPS', 'USPS'), ('PKG002912', 'TLMD', '1'), ('PKG002913', 'TLMD', '1'), ('PKG002914', 'USPS', 'USPS'), ('PKG002915', 'TLMD', '1'), ('PKG002916', 'TLMD', '1'), ('PKG002917', 'FDEG', 'FDEG'), ('PKG002918', 'TLMD', '1'), ('PKG002919', 'USPS', 'USPS'), ('PKG002920', 'TLMD', '3AB'), ('PKG002921', 'UPSN', 'UPSN'), ('PKG002922', 'UPSN', 'UPSN'), ('PKG002923', 'TLMD', '3AB'), ('PKG002924', 'USPS', 'USPS'), ('PKG002925', 'TLMD', '2'), ('PKG002926', 'UPSN', 'UPSN'), ('PKG002927', 'UPSN', 'UPSN'), ('PKG002928', 'UPSN', 'UPSN'), ('PKG002929', 'TLMD', '2'), ('PKG002930', 'UPSN', 'UPSN')]",B
54,71,217.95743637981047,"[('PKG002931', 'UPSN', 'UPSN'), ('PKG002932', 'FDEG', 'FDEG'), ('PKG002933', 'TLMD', '1'), ('PKG002934', 'TLMD', '1'), ('PKG002935', 'TLMD', '2'), ('PKG002936', 'FDEG', 'FDEG'), ('PKG002937', 'FDEG', 'FDEG'), ('PKG002938', 'USPS', 'USPS'), ('PKG002939', 'TLMD', '2'), ('PKG002940', 'TLMD', '3AB'), ('PKG002941', 'USPS', 'USPS'), ('PKG002942', 'TLMD', '2'), ('PKG002943', 'USPS', 'USPS'), ('PKG002944', 'TLMD', '1'), ('PKG002945', 'TLMD', '1'), ('PKG002946', 'TLMD', '3AB'), ('PKG002947', 'FDEG', 'FDEG'), ('PKG002948', 'TLMD', '2'), ('PKG002949', 'TLMD', '1'), ('PKG002950', 'USPS', 'USPS'), ('PKG002951', 'USPS', 'USPS'), ('PKG002952', 'USPS', 'USPS'), ('PKG002953', 'TLMD', '1'), ('PKG002954', 'UPSN', 'UPSN'), ('PKG002955', 'UPSN', 'UPSN'), ('PKG002956', 'TLMD', '1'), ('PKG002957', 'TLMD', '2'), ('PKG002958', 'TLMD', '1'), ('PKG002959', 'TLMD', '1'), ('PKG002960', 'TLMD', '3AB'), ('PKG002961', 'UPSN', 'UPSN'), ('PKG002962', 'TLMD', '3AB'), ('PKG002963', 'UPSN', 'UPSN'), ('PKG002964', 'USPS', 'USPS'), ('PKG002965', 'FDEG', 'FDEG'), ('PKG002966', 'USPS', 'USPS'), ('PKG002967', 'TLMD', '1'), ('PKG002968', 'TLMD', '1'), ('PKG002969', 'USPS', 'USPS'), ('PKG002970', 'USPS', 'USPS'), ('PKG002971', 'TLMD', '2'), ('PKG002972', 'FDEG', 'FDEG'), ('PKG002973', 'TLMD', '2'), ('PKG002974', 'TLMD', '3AB'), ('PKG002975', 'TLMD', '1'), ('PKG002976', 'UPSN', 'UPSN'), ('PKG002977', 'TLMD', '2'), ('PKG002978', 'TLMD', '1'), ('PKG002979', 'UPSN', 'UPSN'), ('PKG002980', 'TLMD', '1'), ('PKG002981', 'TLMD', '3AB'), ('PKG002982', 'USPS', 'USPS'), ('PKG002983', 'USPS', 'USPS'), ('PKG002984', 'TLMD', '2'), ('PKG002985', 'TLMD', '2'), ('PKG002986', 'FDEG', 'FDEG'), ('PKG002987', 'UPSN', 'UPSN'), ('PKG002988', 'USPS', 'USPS'), ('PKG002989', 'USPS', 'USPS'), ('PKG002990', 'TLMD', '3AB'), ('PKG002991', 'TLMD', '3AB'), ('PKG002992', 'TLMD', '2'), ('PKG002993', 'TLMD', '2'), ('PKG002994', 'USPS', 'USPS'), ('PKG002995', 'UPSN', 'UPSN'), ('PKG002996', 'UPSN', 'UPSN'), ('PKG002997', 'USPS', 'USPS'), ('PKG002998', 'TLMD', '2'), ('PKG002999', 'USPS', 'USPS'), ('PKG003000', 'UPSN', 'UPSN'), ('PKG003001', 'TLMD', '2')]",B
55,48,217.95743637981047,"[('PKG003002', 'TLMD', '1'), ('PKG003003', 'UPSN', 'UPSN'), ('PKG003004', 'TLMD', '1'), ('PKG003005', 'TLMD', '1'), ('PKG003006', 'TLMD', '1'), ('PKG003007', 'FDEG', 'FDEG'), ('PKG003008', 'USPS', 'USPS'), ('PKG003009', 'USPS', 'USPS'), ('PKG003010', 'TLMD', '1'), ('PKG003011', 'UPSN', 'UPSN'), ('PKG003012', 'USPS', 'USPS'), ('PKG003013', 'TLMD', '2'), ('PKG003014', 'USPS', 'USPS'), ('PKG003015', 'TLMD', '2'), ('PKG003016', 'FDEG', 'FDEG'), ('PKG003017', 'TLMD', '2'), ('PKG003018', 'UPSN', 'UPSN'), ('PKG003019', 'TLMD', '1'), ('PKG003020', 'TLMD', '1'), ('PKG003021', 'TLMD', '1'), ('PKG003022', 'TLMD', '2'), ('PKG003023', 'FDEG', 'FDEG'), ('PKG003024', 'FDEG', 'FDEG'), ('PKG003025', 'TLMD', '1'), ('PKG003026', 'UPSN', 'UPSN'), ('PKG003027', 'TLMD', '2'), ('PKG003028', 'USPS', 'USPS'), ('PKG003029', 'TLMD', '1'), ('PKG003030', 'UPSN', 'UPSN'), ('PKG003031', 'TLMD', '1'), ('PKG003032', 'UPSN', 'UPSN'), ('PKG003033', 'USPS', 'USPS'), ('PKG003034', 'TLMD', '2'), ('PKG003035', 'FDEG', 'FDEG'), ('PKG003036', 'TLMD', '3AB'), ('PKG003037', 'UPSN', 'UPSN'), ('PKG003038', 'TLMD', '1'), ('PKG003039', 'TLMD', '2'), ('PKG003040', 'UPSN', 'UPSN'), ('PKG003041', 'TLMD', '2'), ('PKG003042', 'UPSN', 'UPSN'), ('PKG003043', 'USPS', 'USPS'), ('PKG003044', 'TLMD', '3AB'), ('PKG003045', 'TLMD', '2'), ('PKG003046', 'USPS', 'USPS'), ('PKG003047', 'TLMD', '1'), ('PKG003048', 'USPS', 'USPS'), ('PKG003049', 'TLMD', '1')]",B
56,63,217.95743637981047,"[('PKG003050', 'TLMD', '2'), ('PKG003051', 'TLMD', '2'), ('PKG003052', 'TLMD', '1'), ('PKG003053', 'TLMD', '2'), ('PKG003054', 'FDEG', 'FDEG'), ('PKG003055', 'USPS', 'USPS'), ('PKG003056', 'UPSN', 'UPSN'), ('PKG003057', 'TLMD', '2'), ('PKG003058', 'USPS', 'USPS'), ('PKG003059', 'UPSN', 'UPSN'), ('PKG003060', 'UPSN', 'UPSN'), ('PKG003061', 'UPSN', 'UPSN'), ('PKG003062', 'UPSN', 'UPSN'), ('PKG003063', 'USPS', 'USPS'), ('PKG003064', 'TLMD', '1'), ('PKG003065', 'FDEG', 'FDEG'), ('PKG003066', 'UPSN', 'UPSN'), ('PKG003067', 'TLMD', '2'), ('PKG003068', 'TLMD', '3AB'), ('PKG003069', 'UPSN', 'UPSN'), ('PKG003070', 'TLMD', '1'), ('PKG003071', 'USPS', 'USPS'), ('PKG003072', 'USPS', 'USPS'), ('PKG003073', 'USPS', 'USPS'), ('PKG003074', 'USPS', 'USPS'), ('PKG003075', 'TLMD', '1'), ('PKG003076', 'TLMD', '2'), ('PKG003077', 'TLMD', '1'), ('PKG003078', 'USPS', 'USPS'), ('PKG003079', 'USPS', 'USPS'), ('PKG003080', 'TLMD', '1'), ('PKG003081', 'TLMD', '1'), ('PKG003082', 'UPSN', 'UPSN'), ('PKG003083', 'FDEG', 'FDEG'), ('PKG003084', 'USPS', 'USPS'), ('PKG003085', 'USPS', 'USPS'), ('PKG003086', 'TLMD', '3AB'), ('PKG003087', 'UPSN', 'UPSN'), ('PKG003088', 'TLMD', '1'), ('PKG003089', 'TLMD', '2'), ('PKG003090', 'USPS', 'USPS'), ('PKG003091', 'USPS', 'USPS'), ('PKG003092', 'TLMD', '2'), ('PKG003093', 'TLMD', '1'), ('PKG003094', 'FDEG', 'FDEG'), ('PKG003095', 'TLMD', '3AB'), ('PKG003096', 'TLMD', '1'), ('PKG003097', 'TLMD', '2'), ('PKG003098', 'TLMD', '1'), ('PKG003099', 'TLMD', '1'), ('PKG003100', 'TLMD', '2'), ('PKG003101', 'TLMD', '1'), ('PKG003102', 'USPS', 'USPS'), ('PKG003103', 'USPS', 'USPS'), ('PKG003104', 'TLMD', '1'), ('PKG003105', 'TLMD', '1'), ('PKG003106', 'UPSN', 'UPSN'), ('PKG003107', 'USPS', 'USPS'), ('PKG003108', 'TLMD', '1'), ('PKG003109', 'USPS', 'USPS'), ('PKG003110', 'TLMD', '3AB'), ('PKG003111', 'UPSN', 'UPSN'), ('PKG003112', 'TLMD', '1')]",B
57,54,217.95743637981047,"[('PKG003113', 'TLMD', '1'), ('PKG003114', 'TLMD', '2'), ('PKG003115', 'TLMD', '1'), ('PKG003116', 'TLMD', '2'), ('PKG003117', 'TLMD', '1'), ('PKG003118', 'TLMD', '3AB'), ('PKG003119', 'TLMD', '2'), ('PKG003120', 'TLMD', '2'), ('PKG003121', 'USPS', 'USPS'), ('PKG003122', 'USPS', 'USPS'), ('PKG003123', 'TLMD', '2'), ('PKG003124', 'TLMD', '1'), ('PKG003125', 'TLMD', '1'), ('PKG003126', 'FDEG', 'FDEG'), ('PKG003127', 'TLMD', '1'), ('PKG003128', 'UPSN', 'UPSN'), ('PKG003129', 'USPS', 'USPS'), ('PKG003130', 'TLMD', '1'), ('PKG003131', 'USPS', 'USPS'), ('PKG003132', 'UPSN', 'UPSN'), ('PKG003133', 'TLMD', '1'), ('PKG003134', 'TLMD', '2'), ('PKG003135', 'TLMD', '1'), ('PKG003136', 'TLMD', '2'), ('PKG003137', 'TLMD', '1'), ('PKG003138', 'USPS', 'USPS'), ('PKG003139', 'TLMD', '2'), ('PKG003140', 'UPSN', 'UPSN'), ('PKG003141', 'USPS', 'USPS'), ('PKG003142', 'TLMD', '3AB'), ('PKG003143', 'TLMD', '1'), ('PKG003144', 'TLMD', '2'), ('PKG003145', 'USPS', 'USPS'), ('PKG003146', 'UPSN', 'UPSN'), ('PKG003147', 'TLMD', '1'), ('PKG003148', 'USPS', 'USPS'), ('PKG003149', 'TLMD', '1'), ('PKG003150', 'TLMD', '1'), ('PKG003151', 'TLMD', '1'), ('PKG003152', 'UPSN', 'UPSN'), ('PKG003153', 'TLMD', '2'), ('PKG003154', 'UPSN', 'UPSN'), ('PKG003155', 'UPSN', 'UPSN'), ('PKG003156', 'TLMD', '1'), ('PKG003157', 'UPSN', 'UPSN'), ('PKG003158', 'TLMD', '1'), ('PKG003159', 'USPS', 'USPS'), ('PKG003160', 'FDEG', 'FDEG'), ('PKG003161', 'TLMD', '2'), ('PKG003162', 'USPS', 'USPS'), ('PKG003163', 'TLMD', '2'), ('PKG003164', 'USPS', 'USPS'), ('PKG003165', 'UPSN', 'UPSN'), ('PKG003166', 'TLMD', '2')]",B
58,47,217.95743637981047,"[('PKG003167', 'USPS', 'USPS'), ('PKG003168', 'TLMD', '3AB'), ('PKG003169', 'UPSN', 'UPSN'), ('PKG003170', 'USPS', 'USPS'), ('PKG003171', 'TLMD', '2'), ('PKG003172', 'TLMD', '1'), ('PKG003173', 'FDEG', 'FDEG'), ('PKG003174', 'UPSN', 'UPSN'), ('PKG003175', 'TLMD', '1'), ('PKG003176', 'TLMD', '2'), ('PKG003177', 'TLMD', '1'), ('PKG003178', 'TLMD', '1'), ('PKG003179', 'USPS', 'USPS'), ('PKG003180', 'USPS', 'USPS'), ('PKG003181', 'TLMD', '2'), ('PKG003182', 'FDEG', 'FDEG'), ('PKG003183', 'USPS', 'USPS'), ('PKG003184', 'USPS', 'USPS'), ('PKG003185', 'TLMD', '2'), ('PKG003186', 'USPS', 'USPS'), ('PKG003187', 'USPS', 'USPS'), ('PKG003188', 'USPS', 'USPS'), ('PKG003189', 'USPS', 'USPS'), ('PKG003190', 'FDEG', 'FDEG'), ('PKG003191', 'TLMD', '3AB'), ('PKG003192', 'USPS', 'USPS'), ('PKG003193', 'TLMD', '1'), ('PKG003194', 'FDEG', 'FDEG'), ('PKG003195', 'TLMD', '1'), ('PKG003196', 'USPS', 'USPS'), ('PKG003197', 'USPS', 'USPS'), ('PKG003198', 'FDEG', 'FDEG'), ('PKG003199', 'UPSN', 'UPSN'), ('PKG003200', 'UPSN', 'UPSN'), ('PKG003201', 'FDEG', 'FDEG'), ('PKG003202', 'TLMD', '1'), ('PKG003203', 'FDEG', 'FDEG'), ('PKG003204', 'UPSN', 'UPSN'), ('PKG003205', 'USPS', 'USPS'), ('PKG003206', 'USPS', 'USPS'), ('PKG003207', 'USPS', 'USPS'), ('PKG003208', 'FDEG', 'FDEG'), ('PKG003209', 'USPS', 'USPS'), ('PKG003210', 'USPS', 'USPS'), ('PKG003211', 'TLMD', '2'), ('PKG003212', 'TLMD', '2'), ('PKG003213', 'FDEG', 'FDEG')]",B
59,43,217.95743637981047,"[('PKG003214', 'FDEG', 'FDEG'), ('PKG003215', 'USPS', 'USPS'), ('PKG003216', 'TLMD', '1'), ('PKG003217', 'FDEG', 'FDEG'), ('PKG003218', 'TLMD', '1'), ('PKG003219', 'TLMD', '1'), ('PKG003220', 'TLMD', '1'), ('PKG003221', 'FDEG', 'FDEG'), ('PKG003222', 'TLMD', '3AB'), ('PKG003223', 'USPS', 'USPS'), ('PKG003224', 'TLMD', '1'), ('PKG003225', 'TLMD', '2'), ('PKG003226', 'USPS', 'USPS'), ('PKG003227', 'TLMD', '1'), ('PKG003228', 'UPSN', 'UPSN'), ('PKG003229', 'USPS', 'USPS'), ('PKG003230', 'FDEG', 'FDEG'), ('PKG003231', 'UPSN', 'UPSN'), ('PKG003232', 'TLMD', '1'), ('PKG003233', 'TLMD', '2'), ('PKG003234', 'TLMD', '1'), ('PKG003235', 'FDEG', 'FDEG'), ('PKG003236', 'TLMD', '1'), ('PKG003237', 'UPSN', 'UPSN'), ('PKG003238', 'USPS', 'USPS'), ('PKG003239', 'USPS', 'USPS'), ('PKG003240', 'TLMD', '1'), ('PKG003241', 'TLMD', '2'), ('PKG003242', 'TLMD', '2'), ('PKG003243', 'FDEG', 'FDEG'), ('PKG003244', 'USPS', 'USPS'), ('PKG003245', 'UPSN', 'UPSN'), ('PKG003246', 'UPSN', 'UPSN'), ('PKG003247', 'FDEG', 'FDEG'), ('PKG003248', 'TLMD', '2'), ('PKG003249', 'FDEG', 'FDEG'), ('PKG003250', 'TLMD', '1'), ('PKG003251', 'USPS', 'USPS'), ('PKG003252', 'TLMD', '1'), ('PKG003253', 'UPSN', 'UPSN'), ('PKG003254', 'TLMD', '1'), ('PKG003255', 'FDEG', 'FDEG'), ('PKG003256', 'USPS', 'USPS')]",B
60,48,217.95743637981047,"[('PKG003257', 'FDEG', 'FDEG'), ('PKG003258', 'UPSN', 'UPSN'), ('PKG003259', 'USPS', 'USPS'), ('PKG003260', 'FDEG', 'FDEG'), ('PKG003261', 'TLMD', '2'), ('PKG003262', 'UPSN', 'UPSN'), ('PKG003263', 'TLMD', '2'), ('PKG003264', 'USPS', 'USPS'), ('PKG003265', 'TLMD', '1'), ('PKG003266', 'TLMD', '1'), ('PKG003267', 'USPS', 'USPS'), ('PKG003268', 'TLMD', '2'), ('PKG003269', 'UPSN', 'UPSN'), ('PKG003270', 'USPS', 'USPS'), ('PKG003271', 'TLMD', '1'), ('PKG003272', 'TLMD', '1'), ('PKG003273', 'FDEG', 'FDEG'), ('PKG003274', 'TLMD', '2'), ('PKG003275', 'UPSN', 'UPSN'), ('PKG003276', 'TLMD', '1'), ('PKG003277', 'UPSN', 'UPSN'), ('PKG003278', 'USPS', 'USPS'), ('PKG003279', 'USPS', 'USPS'), ('PKG003280', 'TLMD', '3AB'), ('PKG003281', 'TLMD', '2'), ('PKG003282', 'TLMD', '2'), ('PKG003283', 'USPS', 'USPS'), ('PKG003284', 'UPSN', 'UPSN'), ('PKG003285', 'TLMD', '1'), ('PKG003286', 'USPS', 'USPS'), ('PKG003287', 'USPS', 'USPS'), ('PKG003288', 'USPS', 'USPS'), ('PKG003289', 'USPS', 'USPS'), ('PKG003290', 'TLMD', '1'), ('PKG003291', 'USPS', 'USPS'), ('PKG003292', 'UPSN', 'UPSN'), ('PKG003293', 'TLMD', '2'), ('PKG003294', 'TLMD', '1'), ('PKG003295', 'UPSN', 'UPSN'), ('PKG003296', 'TLMD', '1'), ('PKG003297', 'TLMD', '1'), ('PKG003298', 'USPS', 'USPS'), ('PKG003299', 'UPSN', 'UPSN'), ('PKG003300', 'UPSN', 'UPSN'), ('PKG003301', 'TLMD', '2'), ('PKG003302', 'TLMD', '2'), ('PKG003303', 'TLMD', '1'), ('PKG003304', 'USPS', 'USPS')]",B
61,56,217.95743637981047,"[('PKG003305', 'TLMD', '1'), ('PKG003306', 'TLMD', '3AB'), ('PKG003307', 'TLMD', '2'), ('PKG003308', 'TLMD', '1'), ('PKG003309', 'USPS', 'USPS'), ('PKG003310', 'USPS', 'USPS'), ('PKG003311', 'TLMD', '1'), ('PKG003312', 'TLMD', '1'), ('PKG003313', 'UPSN', 'UPSN'), ('PKG003314', 'UPSN', 'UPSN'), ('PKG003315', 'TLMD', '1'), ('PKG003316', 'TLMD', '2'), ('PKG003317', 'TLMD', '1'), ('PKG003318', 'FDEG', 'FDEG'), ('PKG003319', 'TLMD', '1'), ('PKG003320', 'UPSN', 'UPSN'), ('PKG003321', 'USPS', 'USPS'), ('PKG003322', 'USPS', 'USPS'), ('PKG003323', 'USPS', 'USPS'), ('PKG003324', 'FDEG', 'FDEG'), ('PKG003325', 'TLMD', '3AB'), ('PKG003326', 'USPS', 'USPS'), ('PKG003327', 'USPS', 'USPS'), ('PKG003328', 'TLMD', '1'), ('PKG003329', 'TLMD', '1'), ('PKG003330', 'UPSN', 'UPSN'), ('PKG003331', 'TLMD', '2'), ('PKG003332', 'FDEG', 'FDEG'), ('PKG003333', 'TLMD', '1'), ('PKG003334', 'UPSN', 'UPSN'), ('PKG003335', 'USPS', 'USPS'), ('PKG003336', 'TLMD', '1'), ('PKG003337', 'USPS', 'USPS'), ('PKG003338', 'USPS', 'USPS'), ('PKG003339', 'TLMD', '2'), ('PKG003340', 'USPS', 'USPS'), ('PKG003341', 'FDEG', 'FDEG'), ('PKG003342', 'UPSN', 'UPSN'), ('PKG003343', 'TLMD', '1'), ('PKG003344', 'TLMD', '2'), ('PKG003345', 'TLMD', '2'), ('PKG003346', 'TLMD', '2'), ('PKG003347', 'UPSN', 'UPSN'), ('PKG003348', 'TLMD', '2'), ('PKG003349', 'UPSN', 'UPSN'), ('PKG003350', 'TLMD', '1'), ('PKG003351', 'TLMD', '1'), ('PKG003352', 'TLMD', '1'), ('PKG003353', 'USPS', 'USPS'), ('PKG003354', 'UPSN', 'UPSN'), ('PKG003355', 'USPS', 'USPS'), ('PKG003356', 'USPS', 'USPS'), ('PKG003357', 'USPS', 'USPS'), ('PKG003358', 'UPSN', 'UPSN'), ('PKG003359', 'TLMD', '1'), ('PKG003360', 'UPSN', 'UPSN')]",B
